"SosActive"	"RasActive"	"Raf1Active"	"MekActive"	"ErkActive"	"P90RskActive"	"PI3KActive"	"AktActive"	"C3GActive"	"Rap1Active"	"bRafActive"	"SosTot"	"RasTot"	"Raf1Tot"	"MekTot"	"ErkTot"	"P90RskTot"	"PI3KTot"	"AktTot"	"C3GTot"	"Rap1Tot"	"bRafTot"
535.4721016897431	107.22223722824238	2.5724648993656722	898.250876319633	10770.369612191547	5864.573599177306	85369.9592226973	64144.15822119766	2337.168473096145	441.74988905569614	22.16965948901136	125326.35337707581	129657.74748592197	96506.74095690358	699785.6054363262	602830.2238574437	117341.63031201583	101426.55145577977	110611.6450343103	106461.39044015954	102082.92522717532	110527.44685538378
486.60622574841574	97.31744028740287	2.424451768107155	841.9203635182249	10076.074894145013	5950.279826028776	92233.91993829588	77010.20077618952	2554.4359697252917	489.3419163654025	26.126742405880908	115044.80314816828	128920.99026418543	130539.89592110642	553371.9317519979	600566.0356470689	128360.79102761862	109705.3360946865	129057.8355236766	116539.52526287916	107582.97834489665	147155.29863659243
452.11252712458787	88.85765831228586	2.0328240526786696	975.3299293840386	13768.835538307874	6824.643403530871	103307.33592868099	77274.42093747517	2541.9232477792766	516.3169575419404	23.44915110824937	119658.4772792291	119314.86548046776	102828.7103988856	743583.5626526208	790790.1461904863	106988.39647561622	123102.66921553119	123519.3054060297	115958.25969775919	138927.1717089578	98659.19706995509
582.8879007540461	113.67706161717132	2.7919663843259777	718.1505555019266	8140.860479131993	4705.074191405267	104520.16667915894	71422.25370625709	1849.4919815114047	367.52007555496607	19.59354760785546	114513.68964747501	115463.69467840313	114483.7031481527	608184.1252631493	551108.6584691951	124100.70180291602	124567.50673105485	113412.20766726068	83953.91880962203	125396.87806370252	113856.67056932134
584.6431099250497	114.92371352885164	2.8530620099689217	894.2065587599382	9520.45651192802	5324.9414288162	109859.8849743361	70112.17657968796	2387.3928696124417	461.7999970334483	24.615492220690808	126724.22393052408	119415.13276589802	115645.34005746193	618235.7379974345	503016.3362831691	120289.58519971104	131048.41779105163	109162.81315244682	108788.30278703045	111841.48736059075	128992.21363729828
523.0510010523343	104.55862249270103	2.426137686514567	754.1171916318068	10247.157961634355	5964.77205961985	107427.83313916509	73406.63236590454	2412.37084027044	481.83359926472974	24.61207179479312	124079.21231414916	128657.67180349951	101043.72789223201	520192.50949900923	738415.205504272	126348.70908396314	128097.30728651676	115395.04585985048	109946.16380351284	128391.5725274178	122640.61361407561
428.91836930227987	82.57235658967079	2.0257031563971566	1128.3087256186277	13509.759981833597	8380.985629704475	96132.67308877851	75644.96399892577	2698.6807315268584	538.2043038953949	25.896499018549413	135283.71212124804	109440.39570959352	122003.45282978824	791729.5838263751	603513.1362227238	138024.73709550942	114418.60043027956	124472.76942438963	123247.8101336299	127548.309350456	120038.91901887792
521.0351369330148	100.93632313389031	2.5975339375006574	894.6534614186205	11693.781576202915	6209.522141171514	81906.83975609987	62185.14492605596	2691.358846724459	526.8371927990008	27.605443897534375	127771.71981809939	112284.20417504593	112960.72781801505	556149.6900058156	692888.8392788629	114530.77955723011	97259.07562734347	109173.0630009178	122906.96180275556	117565.76399311105	140492.8561273338
485.8149753425279	91.24895459195632	2.114365243492417	760.3180540083025	9484.562896033574	5443.065324821707	104407.80230196612	77739.17018976557	2308.707616500486	464.1364307700086	23.667049151857384	106815.277166015	99429.2597597397	107096.28853388164	553446.5720222618	640795.514701322	123867.2435432978	124436.2984676161	123756.8935532708	105143.5328136981	132274.45086862895	128708.10198065884
504.9584445878884	96.12150680054661	2.2127228080196395	859.3666327808739	10427.512626000092	5458.091592740448	98005.87741662182	84940.94488847507	2837.456544600235	538.5952995218003	27.0901524044715	111346.10919459615	104659.64818798842	116622.98294423684	550003.5156868189	613917.3561135388	112017.57305235381	116681.28279061812	139131.6344559789	129714.88634161818	103830.65095583341	128092.23227129901
585.170492850889	115.35842402333763	2.9933650727223013	811.2595712006848	9183.440160707027	5294.262035985006	93614.1720448801	68423.95895121644	2268.7340471422913	444.2855119614941	22.639613219289846	126252.25298943548	120912.27806137958	128162.90941352374	598950.547342953	550732.9341397353	124341.99604087044	111368.59962331274	113539.33253913575	103293.4948211282	117711.5360503785	110923.79217660513
505.52740733050507	99.78166293011837	2.5498366203860736	814.1080199679508	9693.70549418814	6099.859401480933	87267.23782412309	70009.24629896945	2386.735431200817	459.4778560517429	22.941495853416715	122078.14204349251	121559.40842606133	125729.23004891822	605073.9247627226	595539.1620844872	137923.31833845022	103713.74188840574	119862.75936514436	108757.83263795132	109701.41187646495	115261.75368907912
494.31970240756146	95.83157230309843	2.542655968585261	872.5586500603875	10957.149668857874	6380.035656144843	96821.71284935322	70715.1943820505	2607.509867375449	509.24474701109364	24.112325841157084	123854.23974574423	112622.47751578254	143246.92985780942	622132.9601777367	648694.2882502982	126807.33212104063	115249.05085664781	115794.31279057528	119006.17884350088	116412.50693792377	106062.20303297673
584.5473107145832	118.42998715733626	2.9465805656083512	872.9208613416127	9803.674017063751	4700.900677620729	105174.76460978047	79706.95753094961	2800.285690478398	538.1726952756503	27.354134358261877	114765.93764883258	137012.15521302496	135768.36280249187	539197.505215193	544682.3255883725	101187.5228181788	125360.2825081659	126604.3056246224	127981.42650927577	109007.99287023357	119104.37020134236
429.15266905633104	84.83496555632607	2.220186604897076	805.1068717571268	9939.647195933954	5854.045531260694	96083.64083766847	67177.20385852201	2599.1060566900633	508.03190398743095	24.337003833153325	99899.74187026791	122359.33272968911	128974.94432375123	570746.3880040885	630591.7061040354	127885.5618494529	114358.86090390601	110203.15039639281	118615.47953720667	116826.00111036461	115069.54965880647
453.72853988037133	89.75763054592377	2.1732074406807627	1081.8007267398425	12856.229589866438	7097.805238556	87434.42469840804	75523.671009299	2709.9115276546304	558.0931808605905	27.186241539196164	124152.81052373248	122750.3275187678	117167.84939129194	711675.6328896469	596079.1832372181	120357.08682193795	103917.05718884822	129516.89030820913	123770.6957460222	148808.96655790712	121717.37169706116
567.380826276169	115.37525393117642	2.634077793921375	811.5444989101244	9308.337569572966	5009.8884133254805	119314.94596435445	88371.77035702304	2521.0581857850166	482.0883837125814	24.108605646702973	117061.26032413538	139467.9423534601	119607.01882024837	571385.803404939	561934.9024758366	115012.54465558217	142556.0580700595	134130.74894376815	114989.22684631814	106823.5561858122	109741.82522614236
602.4397473568995	120.32250420962336	2.735587364069861	951.4295397390441	10771.446273356436	5978.297253552718	121420.33563148747	81850.99792429613	2440.847522803215	484.0192212310013	23.793899577201014	143609.94456322392	128150.72567403142	107696.52640296491	690032.2606389482	552043.2884659868	119926.63796776212	145122.75624170236	123238.41484963124	111266.71439061791	124309.55128459119	102775.75107339371
495.6365248984049	99.7156851364717	2.449742178439204	992.8193939269372	13297.730962391703	7163.612905290964	94031.00199525876	74135.8692025349	2905.8253900537684	552.0594440750499	26.1869445273464	136941.63043820162	132527.10100952364	119567.14928683698	663890.7699300286	722651.5014162357	117281.856421111	111875.19722053807	123066.28767636411	132905.68253926697	104194.16547313373	107886.95037270243
414.6705322257144	81.25691673331234	2.0503766010071027	920.004442307125	11592.238029852195	6723.125152485158	100115.42191439186	74205.03212551204	2774.7802964673924	531.0490665794392	26.56136034451401	108203.0177237894	117797.23605374666	129767.52354162643	609694.1100053496	652688.8061392294	126599.17142932568	119237.53084372314	119999.38725280411	126792.52021921896	107210.11956341162	134913.60558266315
471.2468962374533	92.33620553811645	2.127533709695191	932.7616768539472	9808.33815301241	5448.70492863403	109226.49859834979	82276.78579605586	2797.367158834751	543.2604628315065	27.37827867914458	103646.0710505708	117765.46163195165	112524.4295761973	598144.079067186	494222.3490185664	119516.03237198283	130284.34061055089	128870.19914547096	127845.36023530601	113739.2683418407	131661.98751422117
577.0958827332656	112.7581567652721	2.7981356645515802	863.1185812881836	10204.656987386905	6147.0031955973445	88914.8506897884	68283.87476072638	2339.171683367622	443.42183114697065	23.11323284057587	140641.23095404624	116377.23737095796	112281.68322317717	634501.8933956394	589396.4190765198	131413.69751801863	105697.64898366231	115852.80858556463	106554.16775828581	103231.4546790088	119595.48159123823
549.2098061081964	108.95266927394229	2.6488999611061796	1025.6608539574493	11494.098097396763	5474.82925874843	96476.58024201782	76908.31832918386	2823.4343521110727	568.1516512150628	27.566349464509994	121592.55193631619	124304.59247089492	121048.99329443475	648147.4374483756	544206.1357376438	101239.62901853712	114829.0393473833	126422.9860551109	129060.85368662601	132916.1978881597	111496.46475188795
594.786781863084	118.93027279811648	2.903965841810784	822.0565725246738	8757.540094011134	4696.01896149892	110427.4490761509	77145.31388010371	2397.2910779854965	475.3392087535841	25.119385663613542	116718.54145181245	128822.44439500605	123001.41165456113	550170.094698522	502854.9538259019	114233.75016183143	131737.09205801305	120135.38007092332	109247.08750537905	124254.69267236892	125075.53783904463
503.29093259333433	100.9201980208239	2.514503773330131	1045.7895889423394	12753.385817182361	6663.066103036432	96577.0218470323	65911.3421168449	2798.83961240323	549.0581818829952	28.667177676661908	130820.81448076271	130497.92020832407	109508.4992848496	639351.6203498206	620465.3944456634	112995.9263988318	114952.12458403135	107845.0419290495	127914.00749109368	118661.70739590841	141414.39009747628
639.298735659193	127.31262442218114	2.8932087451022235	802.77745670821	8962.66521409825	4949.586737879203	102618.59335252395	71347.16768518154	2389.433019465007	474.6320224733665	24.921950684304438	130944.22849006004	126473.13171786835	93061.66212427079	540301.665124342	539215.2359583818	118245.202979063	122259.47503233353	114118.20418241239	108882.85897749645	125248.06392141423	117741.24741220406
453.60156393587704	91.3124435726289	2.1742654024166264	951.3695711930367	12410.248745830935	6721.119232984365	95629.7233935931	79051.61712473407	2879.11944158536	573.6026198017298	27.425210447947585	118523.86785265499	132887.75328837367	117812.31326346887	609398.8766741611	691094.1463437387	117510.84638895946	113808.81538674829	130541.00477982993	131658.9338014245	126983.19582779118	115708.38211281864
530.9655938862031	109.65582225689468	2.676212183384428	892.2496329797672	10374.684743787977	5885.204815423072	110636.01814829881	77442.63783540318	2296.250851026089	449.3456893679752	22.72242249303875	124609.70453679457	150755.31950261004	123444.67467055137	673982.8133112161	574585.8149115551	122734.04146430061	131992.79715449622	120522.58996692002	104566.9010507435	117350.71020462636	112393.47332530965
588.981252107897	115.62535291625166	2.976041629457082	1051.0340144149438	13429.535812354176	5529.138080383341	115706.72222046964	73479.94025617462	3102.5688097739876	580.617766999381	31.44250856650767	131630.53842407287	118746.10493216332	136177.060661338	575340.7043106211	668850.9322441639	86920.99563841567	138159.6228644905	112326.8351804228	142105.2977071723	98443.31936830927	151758.39269364162
530.3723340495079	108.45648702287522	2.5504086884296555	859.0082340142079	9058.516310655752	5531.274760303254	106727.8655821966	74972.45370240253	2902.41416021898	578.8514176485464	27.93967454425144	118323.1531624043	143372.5884860672	107050.9359140848	526021.9658219522	495672.5155719067	132798.02403902824	127246.82331202457	118215.58890613036	132746.40494857778	127588.61156616415	110925.71802741344
578.9381824408518	116.08055573389842	3.043315158021803	717.6613180318817	9227.673618901754	6042.8899368043185	88729.46466254334	71159.79119640493	2366.8971109883987	459.31829935507267	24.412731834334675	139115.49718862763	130462.67244758541	138739.14306888738	484250.6552244577	672812.0578206972	144201.23510284064	105473.49227044123	120996.33643893164	107838.52550695984	113333.04367495124	126739.09246005758
512.5160724855947	94.71642470951656	2.2985172974437957	878.7187074443143	10730.693728269815	5909.929629002074	112261.21753930203	82174.96728134487	2689.1508128834507	534.6229155112044	24.647189911880254	120611.7961131514	93677.69919093698	130828.38236480649	619459.7778704206	620347.3455563164	118853.47991792447	133972.21314464856	127361.82693478563	122804.18046133399	125761.6690568171	101144.72164295784
409.2571423926925	82.37810024736186	1.9885965623472284	897.0031834096437	10561.13990252238	6015.742807182284	104787.00599233713	75629.54740910028	2513.7843472165846	501.9203491434763	24.0448510486326	97347.33312764416	132825.4388367569	116392.19832121347	659283.0701421753	585873.8113105273	123421.94831427495	124898.15649013798	120140.44334753134	114651.47725983727	128207.49893913715	115974.11749758407
529.1896789724321	108.44648504106317	2.6667588242547513	880.4226384808064	10168.536462451122	5679.164585049712	97343.08229470447	78937.55491772435	2291.652029879741	468.27438679805067	23.25427904749585	120614.45175968604	144915.6908563816	129326.2732328801	648650.0025755768	568551.7890431784	120451.78608014302	115876.99305183325	129372.15646583677	104354.04462922784	143025.19535598176	109753.81020593937
519.8907526726916	102.29002445162959	2.438897631389279	960.6152711341308	11194.239399781845	6845.679636095143	99706.8051599786	78331.48979252236	2767.2629378311044	547.5824962634642	27.186522259009585	138351.82449584318	119886.05758868944	116939.27569421461	615463.546813537	577142.0870507894	134336.1863283712	118738.37023216437	127075.10771544224	126442.18984788	123189.55370323388	120611.5733572198
513.9801895471496	101.2414243771579	2.3770647505666793	862.2571135790017	10854.578828146732	7219.6625978413895	101729.24403523609	80560.74649821932	2737.6980278950787	504.2241690675388	24.276910513709456	143074.38535578435	120474.1505325565	115699.41922617874	613884.929983355	651203.2757125304	147941.5171777533	121187.67914828654	129724.30414408311	125064.747707688	92856.18804132476	107803.87308147848
499.71855729386436	99.39055029785406	2.409313169620335	900.3939840638918	10130.193029793192	5687.86337777847	92242.5061651208	73480.32107649089	3121.8283333477034	626.5345020352215	30.788663683961776	113917.83262224027	125740.17609680373	113918.77329516533	504350.8380544753	546389.0289537123	121163.76033994937	109715.30241160307	122956.8054199812	143007.26410445795	131326.53665600368	124404.80745727525
415.0713408778857	82.49487943434478	1.8881388306220228	875.3479953688502	10998.000582770106	6911.800480610899	98961.2947302922	85651.8894347242	2418.9883073668084	478.22010331068	22.730163219482414	110863.57393954512	125321.02710498344	115961.72566943917	683342.9273136628	649274.9641316859	138538.75309061114	117840.20387426332	139762.46508351428	110252.98785382537	122643.4494196067	111541.10422911508
657.5990473909063	126.38784042094333	3.2059700701472216	746.3870151611359	9234.549284035844	5379.175444302018	96879.99077699558	76864.96334167343	2418.144351406599	496.42948189647103	25.99954866584512	144071.82266760553	108746.49784161116	137636.47400087732	472415.6339547291	632252.1651862214	125862.50456926406	115313.26762925288	126128.0287222001	110213.85555494289	146406.87732963008	120247.84427852738
612.5185107037416	121.64550787563176	2.983343563528362	1026.8347710039725	11685.308037414099	6603.359109089626	110418.85543295165	77926.06028256941	2822.77093602193	557.4000949101032	28.985642699151605	158724.77637924688	124922.93153723306	126156.89110802524	608911.2963336557	557057.2996298069	122937.90308526203	131725.99457410132	121383.72294976712	129029.91344821437	122074.17780877107	127464.53912002937
524.2911211818699	104.39939546356716	2.547448423071304	912.3178621956547	10644.43114016334	6430.642863548429	116275.97200832861	74891.97329999982	2728.631894775897	535.9467724700455	26.170878587519915	132392.53346623565	126404.01016364951	118597.29506853608	601446.7781323693	577813.7163203965	132123.53828267448	138855.70783288512	114324.86164387457	124642.46980385859	119281.26578999513	113112.5357190306
526.0299807995314	105.35060965044471	2.534387716759038	884.7105979562286	10231.230637495864	6119.8420905228495	125717.6752886914	72612.31624110985	2724.9918797788914	524.4812397489096	25.60938662598998	127474.14135519932	129764.58273378389	110048.77506456038	594388.9107181133	569718.3533072006	130366.33451666542	150375.03917261856	107754.73067646197	124472.9424446912	109649.44222829812	111660.39611824696
403.42847389004436	83.27423591420151	1.9056817427453216	807.6907111335519	10007.096759467606	6217.744951017243	96661.36184868196	79851.70361029015	2478.7620431039427	481.420573621177	23.52061941689458	98587.09501984534	150345.9909008913	106718.52931564602	601439.1688053545	634223.6258131259	136098.27335097338	115057.71277409454	131304.45322833068	113025.76321877622	113731.43072529644	120262.15457627414
521.6412248446595	99.15409909555633	2.486270247162171	902.2221538761657	11663.695142249622	6803.304684677156	101956.10747293726	77132.78618565206	2449.951051700572	490.17015952937544	25.684906456885862	138100.41860531105	104075.50305093963	133454.50456736673	606960.5603529866	680468.0481476517	127474.30215772797	121462.9678221677	123942.3938631573	111688.98650346411	129391.8623592855	137294.5981620222
458.1358199902842	93.23268873418324	2.2134545215980994	793.4822965963544	9563.33446353542	5797.267867173107	103136.31494060245	77624.4230824809	2678.807279963996	525.1816626091112	24.325379180876556	105913.64197902604	139983.75015654258	114346.00657045377	561985.4603111286	606824.5495132426	131990.85619680583	122894.40852779483	124176.19099387665	122322.7447389726	118329.67272204757	102392.23537640124
509.0988265276115	101.42431704970777	2.5128943963104478	820.195606004822	9969.511689761028	5543.807554364203	96051.98935861354	69981.8853957729	2387.3534496936504	459.7751474772514	23.933793054592996	113699.95728046478	126684.30970115622	114819.63013374877	585457.0086669947	615265.017624058	119742.9650644274	114317.23114098259	114943.47819387571	108786.47579289728	109872.98013789165	128924.38225203619
670.0815906519812	135.28976271308213	3.255070917610963	812.8857433492645	10003.546622830167	4932.929052839486	102034.85281695182	73001.23075732139	2076.7749539959123	410.91709323349284	22.245179299709203	137019.3653592551	134774.78197653385	110606.06347991488	603814.6753499733	627431.771444485	104516.28621541375	121550.4795951598	117097.95222704648	94424.06363572006	123061.68445918198	113141.764542736
514.7218321632046	103.49207879679994	2.5446199254872277	947.8256822919245	10637.826487670347	5645.227445922542	95812.1547680372	77807.49277981337	2644.6823444031725	519.4427789507012	24.801212588082223	116684.47104160981	132150.8581459413	126989.38145364037	663719.632696179	544776.3943817235	113888.29220277982	114026.88065562758	128319.99207031378	120734.91993331426	119255.92817557039	105620.40222560486
574.4415060093119	118.78163192750912	3.17800097495371	819.0609420810276	10460.782957548516	6371.98525134134	83240.32685793826	62489.74787346035	3019.399525971557	599.1246953507119	28.306017311137836	144238.39772758703	151733.8923437032	127048.39859387891	481735.295755889	666308.9326649264	133277.74323985347	98860.57461643404	108914.04797544634	138213.16732165855	124729.1538756451	102050.10593665931
626.0297277847087	124.7882913069481	3.2508499428114517	925.1913206519746	10098.04975123664	5371.369014123204	111859.87536382106	72297.0313624213	2948.459925276482	598.3252290651494	29.44164813125237	136844.2464082704	127013.75935437046	138602.03839372128	528631.2657299483	522186.6650109908	113904.83406856732	133476.80821171412	111874.68954966476	134897.039424182	138337.12277292792	110989.19716805189
618.4436448386504	126.33738021678084	3.1138850545369317	738.8170604723755	8396.099158985478	4675.831730879637	98581.96006061576	69397.89300495038	2153.037146060246	429.6333175659801	23.10289745892781	121041.46669081645	142656.627782916	112021.52632415094	526196.2230339563	553397.4384252472	119070.77256465975	117371.9724265232	112739.3334587392	97944.82705570632	127816.76170437032	119574.0908014769
560.4232904474749	112.39357374234022	2.52993051556775	874.1011631736583	10343.98054708846	5433.563923180603	106410.64969476586	87953.81929317888	2789.033390656908	539.7270709113358	26.201128762201723	123366.54863236105	130596.73991052333	114176.3952947004	572995.8471141882	590336.3404013572	112423.77125519134	126860.9724700962	139437.03638009419	127456.85902297532	112094.98976414342	107886.5216627177
523.9860667347837	102.03082789574366	2.360149168045586	857.5872573906935	10179.921932902924	5825.267007423156	116514.16179349615	90116.13682162492	2522.765418766605	493.2739794147898	24.39849316285473	121911.29372067885	114704.56586494233	127667.47837224131	607455.7659758524	593044.898467299	123854.94963740124	139146.42260379595	138048.4414289455	115068.50470917294	116980.27374395035	114536.49721865989
669.8633880575411	128.6551701319565	3.2173732975362337	728.0435017872529	9197.758870485304	4854.386965388385	108891.20323705272	78332.82604503701	2317.5959966391247	464.18703409580104	23.775881255284357	135243.7583606091	108443.98217906422	134816.28031365035	501272.22722408036	653795.416814534	112423.62604983491	129868.46593729443	122687.1429310151	105555.0445938648	130013.40837820922	108002.5091475521
435.617673173345	86.14249763969153	2.2711984054675036	830.1651414333318	10442.192626702094	6376.869364328934	99281.00745377004	67573.30115691308	2664.717032510988	524.5782832700853	25.459757090511	108846.0697612968	122544.88680137016	132862.66405111944	562764.446664803	650072.947712477	133659.91364474926	118226.38546713389	109386.21242932869	121667.03470101622	120439.90651431742	119941.9278124578
449.07546790891763	91.49113120679654	2.259761851694044	868.6825542196748	10527.953654022407	5499.867781747217	93421.92510901554	73230.0673171447	2709.7405542351107	534.7187961565901	26.378749374746672	99440.06430232996	140751.79175093447	119776.24485150943	571083.479493332	612837.6603630075	111821.47665239053	111141.07687262127	121856.7351125494	123762.73489962358	121700.94566812972	123372.57118878499
524.9968103423081	102.6519040579386	2.518740185073837	852.9806461332264	10410.142945476347	5757.5804646170645	102969.12675780259	73433.09734539854	2607.032071770493	515.2210471944818	27.5742345928459	120987.75333578174	116723.31443807777	117826.21916010905	529573.5966094006	619529.7617661171	119248.58214007826	122689.69562017797	117378.70265107603	118983.96451272849	122485.20401669384	147529.85974234637
611.9950271835469	122.92262011624102	3.220386721587914	944.123860275579	10591.124698355059	5211.471428801747	94107.40957363005	68801.57420743337	2397.0784133678762	475.35481932936557	25.066510495494434	130497.41971669742	131524.56790363655	132815.69954512286	635899.8698809011	544343.0465864848	104553.42304972005	111962.91765479266	113928.93811205639	109237.22975695573	124321.57881718873	121850.31222642578
387.39854329855496	77.51714332783926	1.7644063004055306	866.9129202174788	10482.609302404213	7589.845433650324	93154.37498872305	79928.80194344526	2478.0528416953625	495.53968324457827	22.861784126465967	111912.31990570933	129218.3110298249	105315.42213934152	675592.8707646756	610618.5653461553	163318.93166297072	110820.66467410207	133533.14925288784	112992.85095506575	129094.0966557482	106712.26537083228
530.8110575550795	101.93560898618954	2.519029841604861	771.3756855527071	8713.454255888317	5052.417319243799	97515.40115909667	74728.59454752703	2628.118513211603	525.2398465750897	25.345107308190745	110121.66032484405	108370.30413577368	122774.5340424161	515912.16495312	548611.8274489864	124898.11389340389	116086.75924766199	122188.35885416949	119964.48939374155	128766.6939176638	109847.72889372145
551.093690744425	107.48013554456665	2.5162479158418534	698.1086928179627	8854.225236689581	5188.9947383832905	107038.30398649201	82635.79377389103	2536.018307697013	486.3153165808116	25.058114913243607	116864.87461343964	115476.33023679895	118294.85404012229	467570.96307603124	657719.7213503966	126521.31742889548	127623.81320048794	130474.0389549036	115683.98804870911	108022.13480890567	124481.78526481961
403.1549105302644	76.75911565109767	1.8991844301640461	889.7627456703271	10800.902466315441	6691.657275676837	89452.99944952953	72373.44557130153	2553.2094584038823	509.4622833152988	24.134832067730382	104734.63010833698	104733.46538729576	118844.97753975997	653228.5477192724	614596.0571111735	136135.20733863467	106353.34291808799	122683.84618920347	116482.54433392423	127836.60696087593	116095.76512712392
418.72107649509053	78.89008259930418	1.903891403922026	1029.3880996117998	11482.948988993776	5836.7510450491145	103629.14127300588	71219.10667447835	3009.2843694678513	585.4692383106036	27.94567975999818	97198.57692260097	100585.7802048741	108841.50489293919	659878.2313889668	540470.5662370807	108899.26672134412	123494.98000669996	113465.1815674912	137740.1192615435	114618.82645352837	122327.56786513532
486.8253667439153	96.25232743329059	2.462964707299399	833.1069859216854	10051.794647125622	5789.7978601494215	99766.54567399253	72634.73386705511	2607.1651032590007	518.763715807421	25.80351845760659	112546.27534724059	122459.40938719678	131914.33254192176	553064.5494454545	608212.5977882682	124717.11959545803	118811.97028735113	117560.95026252046	118990.14958045608	126230.2100328855	122105.40432410283
514.7280212911485	100.94911594436921	2.30805589028654	961.4302347893879	12250.827403242984	7002.478110600954	108088.20284470564	87800.46542025011	2611.88374088627	539.241381766334	26.030221679636334	139604.24384358575	118237.1256393825	119179.06907961525	647779.3541091669	665062.0624230065	124880.07009795627	128899.87618362394	138327.71507905232	119209.54207092858	150707.1201045647	111536.29104909142
463.3730794437317	88.00753119349034	2.204112768883899	1037.2858539851939	11979.178319316392	6427.16357402342	95308.2635128129	71481.8848407422	2886.2807399789963	561.0180692660899	26.82792415495449	116670.91907303204	103742.50744444462	121351.15368655647	687041.3386198535	569837.4568684824	116035.46858139655	113420.92638170373	117859.32225926481	131993.20706911234	114162.97464839305	116609.70018996378
541.8935635591217	105.70626188618196	2.494116718142242	920.9785523041768	9749.56485921283	4878.401426801865	92989.29797067688	78954.9487945356	2561.0491340679164	505.0286724058598	24.793497956670883	109385.54894268962	115569.09226144534	114551.6124069199	643985.150072744	499015.8781877256	106120.73628926085	110615.803704063	131954.86681958675	116846.7751312892	121317.84810826015	111399.64166395372
